"Year","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","OpenInterval"
1908,0,0.17754,0.15806,0.31,100000,15806,89028,4125453,41.25,FALSE
1908,1,0.0826,0.07933,0.5,84194,6679,80854,4036426,47.94,FALSE
1908,2,0.04379,0.04286,0.5,77515,3322,75854,3955571,51.03,FALSE
1908,3,0.02495,0.02465,0.5,74193,1829,73278,3879718,52.29,FALSE
1908,4,0.01656,0.01642,0.5,72364,1188,71770,3806439,52.6,FALSE
1908,5,0.01083,0.01077,0.5,71176,767,70793,3734669,52.47,FALSE
1908,6,0.00889,0.00885,0.5,70409,623,70098,3663876,52.04,FALSE
1908,7,0.00603,0.00601,0.5,69786,419,69577,3593779,51.5,FALSE
1908,8,0.00461,0.0046,0.5,69367,319,69207,3524202,50.81,FALSE
1908,9,0.00376,0.00376,0.5,69048,259,68918,3454994,50.04,FALSE
1908,10,0.00351,0.00351,0.5,68789,241,68668,3386076,49.22,FALSE
1908,11,0.00323,0.00322,0.5,68547,221,68437,3317408,48.4,FALSE
1908,12,0.00348,0.00348,0.5,68327,237,68208,3248971,47.55,FALSE
1908,13,0.00357,0.00357,0.5,68089,243,67968,3180763,46.71,FALSE
1908,14,0.00429,0.00428,0.5,67846,291,67701,3112796,45.88,FALSE
1908,15,0.0043,0.00429,0.5,67556,290,67411,3045095,45.08,FALSE
1908,16,0.00487,0.00486,0.5,67266,327,67102,2977684,44.27,FALSE
1908,17,0.00591,0.00589,0.5,66939,394,66742,2910582,43.48,FALSE
1908,18,0.00715,0.00712,0.5,66545,474,66307,2843840,42.74,FALSE
1908,19,0.00665,0.00663,0.5,66070,438,65851,2777532,42.04,FALSE
1908,20,0.00725,0.00722,0.5,65633,474,65396,2711681,41.32,FALSE
1908,21,0.00641,0.00639,0.5,65159,416,64951,2646285,40.61,FALSE
1908,22,0.00829,0.00825,0.5,64743,534,64475,2581335,39.87,FALSE
1908,23,0.00781,0.00778,0.5,64208,500,63959,2516859,39.2,FALSE
1908,24,0.00825,0.00822,0.5,63709,524,63447,2452901,38.5,FALSE
1908,25,0.0081,0.00807,0.5,63185,510,62930,2389454,37.82,FALSE
1908,26,0.00808,0.00805,0.5,62675,504,62423,2326523,37.12,FALSE
1908,27,0.00706,0.00703,0.5,62171,437,61952,2264100,36.42,FALSE
1908,28,0.00791,0.00788,0.5,61734,487,61490,2202148,35.67,FALSE
1908,29,0.00661,0.00659,0.5,61247,403,61045,2140658,34.95,FALSE
1908,30,0.01233,0.01226,0.5,60844,746,60471,2079612,34.18,FALSE
1908,31,0.00607,0.00605,0.5,60098,363,59916,2019141,33.6,FALSE
1908,32,0.00936,0.00932,0.5,59735,557,59456,1959225,32.8,FALSE
1908,33,0.00842,0.00838,0.5,59178,496,58930,1899769,32.1,FALSE
1908,34,0.0087,0.00866,0.5,58682,508,58427,1840839,31.37,FALSE
1908,35,0.00998,0.00993,0.5,58173,578,57884,1782412,30.64,FALSE
1908,36,0.01016,0.01011,0.5,57596,582,57305,1724527,29.94,FALSE
1908,37,0.007,0.00698,0.5,57014,398,56815,1667223,29.24,FALSE
1908,38,0.00819,0.00815,0.5,56616,462,56385,1610408,28.44,FALSE
1908,39,0.00705,0.00702,0.5,56154,394,55957,1554023,27.67,FALSE
1908,40,0.01922,0.01904,0.5,55760,1062,55229,1498066,26.87,FALSE
1908,41,0.00738,0.00735,0.5,54698,402,54497,1442837,26.38,FALSE
1908,42,0.01228,0.0122,0.5,54296,663,53965,1388340,25.57,FALSE
1908,43,0.00829,0.00825,0.5,53633,443,53412,1334375,24.88,FALSE
1908,44,0.01121,0.01115,0.5,53191,593,52894,1280963,24.08,FALSE
1908,45,0.01509,0.01498,0.5,52598,788,52204,1228069,23.35,FALSE
1908,46,0.01284,0.01276,0.5,51810,661,51479,1175865,22.7,FALSE
1908,47,0.00914,0.0091,0.5,51149,465,50916,1124386,21.98,FALSE
1908,48,0.01151,0.01144,0.5,50684,580,50394,1073470,21.18,FALSE
1908,49,0.01015,0.01009,0.5,50104,506,49851,1023076,20.42,FALSE
1908,50,0.03019,0.02974,0.5,49598,1475,48860,973225,19.62,FALSE
1908,51,0.01155,0.01148,0.5,48123,553,47847,924365,19.21,FALSE
1908,52,0.01824,0.01808,0.5,47570,860,47140,876518,18.43,FALSE
1908,53,0.0135,0.01341,0.5,46710,627,46397,829378,17.76,FALSE
1908,54,0.01957,0.01938,0.5,46084,893,45637,782980,16.99,FALSE
1908,55,0.02356,0.02329,0.5,45191,1052,44665,737343,16.32,FALSE
1908,56,0.02488,0.02458,0.5,44139,1085,43596,692678,15.69,FALSE
1908,57,0.01561,0.01549,0.5,43054,667,42720,649082,15.08,FALSE
1908,58,0.01856,0.01839,0.5,42387,780,41997,606362,14.31,FALSE
1908,59,0.01755,0.01739,0.5,41607,724,41246,564365,13.56,FALSE
1908,60,0.07014,0.06776,0.5,40884,2770,39499,523119,12.8,FALSE
1908,61,0.02333,0.02306,0.5,38113,879,37674,483621,12.69,FALSE
1908,62,0.03885,0.03811,0.5,37234,1419,36525,445947,11.98,FALSE
1908,63,0.03253,0.03201,0.5,35816,1146,35242,409422,11.43,FALSE
1908,64,0.04747,0.04637,0.5,34669,1608,33865,374179,10.79,FALSE
1908,65,0.05893,0.05724,0.5,33062,1893,32115,340314,10.29,FALSE
1908,66,0.05886,0.05718,0.5,31169,1782,30278,308199,9.89,FALSE
1908,67,0.04252,0.04163,0.5,29387,1223,28775,277921,9.46,FALSE
1908,68,0.0497,0.04849,0.5,28163,1366,27481,249145,8.85,FALSE
1908,69,0.03806,0.03735,0.5,26798,1001,26297,221665,8.27,FALSE
1908,70,0.18363,0.16819,0.5,25797,4339,23627,195367,7.57,FALSE
1908,71,0.0561,0.05457,0.5,21458,1171,20873,171740,8,FALSE
1908,72,0.10221,0.09724,0.5,20287,1973,19301,150867,7.44,FALSE
1908,73,0.07859,0.07562,0.5,18314,1385,17622,131567,7.18,FALSE
1908,74,0.10742,0.10194,0.5,16930,1726,16067,113945,6.73,FALSE
1908,75,0.14759,0.13745,0.5,15204,2090,14159,97878,6.44,FALSE
1908,76,0.13679,0.12803,0.5,13114,1679,12274,83719,6.38,FALSE
1908,77,0.10708,0.10164,0.5,11435,1162,10854,71445,6.25,FALSE
1908,78,0.13227,0.12406,0.5,10273,1274,9635,60591,5.9,FALSE
1908,79,0.094,0.08978,0.5,8998,808,8594,50955,5.66,FALSE
1908,80,0.26694,0.23551,0.5,8190,1929,7226,42361,5.17,FALSE
1908,81,0.08513,0.08165,0.5,6261,511,6006,35135,5.61,FALSE
1908,82,0.15954,0.14775,0.5,5750,850,5325,29129,5.07,FALSE
1908,83,0.13203,0.12386,0.5,4901,607,4597,23804,4.86,FALSE
1908,84,0.2134,0.19283,0.5,4294,828,3880,19207,4.47,FALSE
1908,85,0.21433,0.19358,0.5,3466,671,3130,15327,4.42,FALSE
1908,86,0.21166,0.19141,0.5,2795,535,2527,12197,4.36,FALSE
1908,87,0.19084,0.17421,0.5,2260,394,2063,9670,4.28,FALSE
1908,88,0.24169,0.21563,0.5,1866,402,1665,7607,4.08,FALSE
1908,89,0.19051,0.17394,0.5,1464,255,1336,5942,4.06,FALSE
1908,90,0.40282,0.33529,0.5,1209,405,1006,4605,3.81,FALSE
1908,91,0.14006,0.1309,0.5,804,105,751,3599,4.48,FALSE
1908,92,0.20788,0.1883,0.5,699,132,633,2848,4.08,FALSE
1908,93,0.2039,0.18503,0.5,567,105,515,2215,3.91,FALSE
1908,94,0.23966,0.21401,0.5,462,99,413,1700,3.68,FALSE
1908,95,0.26306,0.23248,0.5,363,84,321,1288,3.55,FALSE
1908,96,0.26974,0.23768,0.5,279,66,246,967,3.47,FALSE
1908,97,0.27645,0.24288,0.5,212,52,187,721,3.39,FALSE
1908,98,0.2832,0.24808,0.5,161,40,141,534,3.32,FALSE
1908,99,0.28999,0.25327,0.5,121,31,106,393,3.25,FALSE
1908,100,0.29682,0.25846,0.5,90,23,79,288,3.19,FALSE
1908,101,0.30368,0.26365,0.5,67,18,58,209,3.12,FALSE
1908,102,0.31057,0.26883,0.5,49,13,43,151,3.06,FALSE
1908,103,0.31751,0.27401,0.5,36,10,31,108,3,FALSE
1908,104,0.32449,0.27919,0.5,26,7,23,77,2.95,FALSE
1908,105,0.33152,0.28438,0.5,19,5,16,55,2.9,FALSE
1908,106,0.33859,0.28957,0.5,14,4,12,38,2.85,FALSE
1908,107,0.34572,0.29477,0.5,10,3,8,27,2.8,FALSE
1908,108,0.3529,0.29997,0.5,7,2,6,19,2.77,FALSE
1908,109,0.36015,0.30519,0.5,5,1,4,13,2.74,FALSE
1908,110,0.36746,1,2.72,3,3,9,9,2.72,TRUE
1910,0,0.17584,0.15672,0.31,100000,15672,89121,4209601,42.1,FALSE
1910,1,0.08157,0.07837,0.5,84328,6609,81024,4120479,48.86,FALSE
1910,2,0.04285,0.04195,0.5,77720,3261,76089,4039455,51.97,FALSE
1910,3,0.02455,0.02425,0.5,74459,1805,73556,3963366,53.23,FALSE
1910,4,0.0158,0.01567,0.5,72654,1139,72084,3889810,53.54,FALSE
1910,5,0.01068,0.01062,0.5,71515,760,71135,3817725,53.38,FALSE
1910,6,0.00846,0.00842,0.5,70755,596,70457,3746590,52.95,FALSE
1910,7,0.00581,0.00579,0.5,70159,406,69956,3676133,52.4,FALSE
1910,8,0.00458,0.00457,0.5,69753,319,69594,3606177,51.7,FALSE
1910,9,0.00392,0.00391,0.5,69434,271,69299,3536583,50.93,FALSE
1910,10,0.00368,0.00368,0.5,69163,254,69036,3467284,50.13,FALSE
1910,11,0.0032,0.0032,0.5,68909,220,68798,3398249,49.32,FALSE
1910,12,0.00332,0.00331,0.5,68688,228,68574,3329450,48.47,FALSE
1910,13,0.00325,0.00324,0.5,68461,222,68350,3260876,47.63,FALSE
1910,14,0.00382,0.00381,0.5,68239,260,68109,3192526,46.78,FALSE
1910,15,0.00421,0.0042,0.5,67979,285,67836,3124418,45.96,FALSE
1910,16,0.00474,0.00473,0.5,67693,320,67533,3056582,45.15,FALSE
1910,17,0.00568,0.00567,0.5,67373,382,67182,2989049,44.37,FALSE
1910,18,0.00654,0.00652,0.5,66991,436,66773,2921867,43.62,FALSE
1910,19,0.00608,0.00606,0.5,66555,403,66353,2855094,42.9,FALSE
1910,20,0.00691,0.00688,0.5,66151,455,65924,2788741,42.16,FALSE
1910,21,0.00624,0.00622,0.5,65696,408,65492,2722817,41.45,FALSE
1910,22,0.00791,0.00788,0.5,65288,514,65031,2657325,40.7,FALSE
1910,23,0.00754,0.00751,0.5,64773,486,64530,2592294,40.02,FALSE
1910,24,0.00763,0.0076,0.5,64287,488,64043,2527764,39.32,FALSE
1910,25,0.00747,0.00744,0.5,63799,475,63561,2463721,38.62,FALSE
1910,26,0.00749,0.00746,0.5,63324,472,63088,2400160,37.9,FALSE
1910,27,0.0071,0.00707,0.5,62852,444,62629,2337072,37.18,FALSE
1910,28,0.00826,0.00823,0.5,62407,513,62150,2274443,36.45,FALSE
1910,29,0.00582,0.00581,0.5,61894,359,61714,2212292,35.74,FALSE
1910,30,0.0094,0.00935,0.5,61534,575,61247,2150578,34.95,FALSE
1910,31,0.0052,0.00519,0.5,60959,316,60801,2089332,34.27,FALSE
1910,32,0.00815,0.00812,0.5,60643,493,60396,2028531,33.45,FALSE
1910,33,0.00794,0.00791,0.5,60150,476,59912,1968135,32.72,FALSE
1910,34,0.00855,0.00851,0.5,59674,508,59420,1908223,31.98,FALSE
1910,35,0.00929,0.00925,0.5,59167,547,58893,1848802,31.25,FALSE
1910,36,0.00931,0.00926,0.5,58620,543,58348,1789909,30.53,FALSE
1910,37,0.00769,0.00766,0.5,58077,445,57854,1731561,29.82,FALSE
1910,38,0.00985,0.0098,0.5,57632,565,57349,1673707,29.04,FALSE
1910,39,0.00696,0.00693,0.5,57067,396,56869,1616358,28.32,FALSE
1910,40,0.01431,0.01421,0.5,56671,805,56269,1559489,27.52,FALSE
1910,41,0.00613,0.00612,0.5,55866,342,55695,1503220,26.91,FALSE
1910,42,0.01088,0.01082,0.5,55524,601,55224,1447525,26.07,FALSE
1910,43,0.00807,0.00803,0.5,54924,441,54703,1392301,25.35,FALSE
1910,44,0.01084,0.01078,0.5,54482,587,54189,1337598,24.55,FALSE
1910,45,0.01399,0.01389,0.5,53895,749,53521,1283409,23.81,FALSE
1910,46,0.01174,0.01167,0.5,53147,620,52836,1229888,23.14,FALSE
1910,47,0.01006,0.01001,0.5,52526,526,52264,1177051,22.41,FALSE
1910,48,0.0141,0.014,0.5,52001,728,51637,1124788,21.63,FALSE
1910,49,0.00959,0.00954,0.5,51273,489,51028,1073151,20.93,FALSE
1910,50,0.02205,0.02181,0.5,50784,1108,50230,1022123,20.13,FALSE
1910,51,0.00932,0.00928,0.5,49676,461,49445,971893,19.56,FALSE
1910,52,0.01635,0.01621,0.5,49215,798,48816,922447,18.74,FALSE
1910,53,0.01315,0.01306,0.5,48417,632,48101,873632,18.04,FALSE
1910,54,0.0185,0.01833,0.5,47784,876,47347,825531,17.28,FALSE
1910,55,0.02203,0.02179,0.5,46909,1022,46397,778184,16.59,FALSE
1910,56,0.02323,0.02297,0.5,45886,1054,45359,731787,15.95,FALSE
1910,57,0.01842,0.01825,0.5,44833,818,44423,686427,15.31,FALSE
1910,58,0.02637,0.02602,0.5,44014,1145,43442,642004,14.59,FALSE
1910,59,0.01804,0.01788,0.5,42869,767,42486,598562,13.96,FALSE
1910,60,0.05111,0.04983,0.5,42102,2098,41053,556077,13.21,FALSE
1910,61,0.01899,0.01882,0.5,40004,753,39628,515024,12.87,FALSE
1910,62,0.03487,0.03427,0.5,39252,1345,38579,475396,12.11,FALSE
1910,63,0.03147,0.03098,0.5,37906,1174,37319,436817,11.52,FALSE
1910,64,0.04432,0.04336,0.5,36732,1593,35936,399498,10.88,FALSE
1910,65,0.05683,0.05526,0.5,35139,1942,34168,363562,10.35,FALSE
1910,66,0.05336,0.05198,0.5,33198,1725,32335,329394,9.92,FALSE
1910,67,0.04738,0.04628,0.5,31472,1457,30744,297059,9.44,FALSE
1910,68,0.06277,0.06086,0.5,30016,1827,29102,266315,8.87,FALSE
1910,69,0.04012,0.03933,0.5,28189,1109,27635,237213,8.42,FALSE
1910,70,0.13075,0.12273,0.5,27080,3324,25418,209578,7.74,FALSE
1910,71,0.04529,0.04428,0.5,23757,1052,23231,184160,7.75,FALSE
1910,72,0.0919,0.08787,0.5,22705,1995,21707,160929,7.09,FALSE
1910,73,0.08178,0.07856,0.5,20710,1627,19896,139222,6.72,FALSE
1910,74,0.11418,0.10802,0.5,19083,2061,18052,119326,6.25,FALSE
1910,75,0.15969,0.14788,0.5,17021,2517,15763,101274,5.95,FALSE
1910,76,0.14692,0.13687,0.5,14504,1985,13512,85511,5.9,FALSE
1910,77,0.13349,0.12513,0.5,12519,1567,11736,72000,5.75,FALSE
1910,78,0.19324,0.17621,0.5,10952,1930,9987,60264,5.5,FALSE
1910,79,0.10786,0.10234,0.5,9022,923,8561,50276,5.57,FALSE
1910,80,0.2606,0.23056,0.5,8099,1867,7165,41716,5.15,FALSE
1910,81,0.0878,0.08411,0.5,6232,524,5970,34550,5.54,FALSE
1910,82,0.15955,0.14776,0.5,5708,843,5286,28580,5.01,FALSE
1910,83,0.1292,0.12136,0.5,4864,590,4569,23294,4.79,FALSE
1910,84,0.21191,0.19161,0.5,4274,819,3865,18725,4.38,FALSE
1910,85,0.21447,0.1937,0.5,3455,669,3120,14861,4.3,FALSE
1910,86,0.2244,0.20177,0.5,2786,562,2505,11740,4.21,FALSE
1910,87,0.19278,0.17583,0.5,2224,391,2028,9236,4.15,FALSE
1910,88,0.25211,0.22388,0.5,1833,410,1628,7207,3.93,FALSE
1910,89,0.17742,0.16296,0.5,1422,232,1307,5580,3.92,FALSE
1910,90,0.41839,0.34601,0.5,1191,412,985,4273,3.59,FALSE
1910,91,0.14461,0.13486,0.5,779,105,726,3289,4.22,FALSE
1910,92,0.24274,0.21647,0.5,674,146,601,2562,3.8,FALSE
1910,93,0.20487,0.18584,0.5,528,98,479,1962,3.72,FALSE
1910,94,0.25284,0.22446,0.5,430,96,381,1483,3.45,FALSE
1910,95,0.28024,0.2458,0.5,333,82,292,1101,3.31,FALSE
1910,96,0.28877,0.25233,0.5,251,63,220,809,3.22,FALSE
1910,97,0.29738,0.25889,0.5,188,49,164,590,3.14,FALSE
1910,98,0.30608,0.26545,0.5,139,37,121,426,3.06,FALSE
1910,99,0.31485,0.27202,0.5,102,28,88,305,2.98,FALSE
1910,100,0.32369,0.2786,0.5,74,21,64,217,2.91,FALSE
1910,101,0.3326,0.28517,0.5,54,15,46,153,2.84,FALSE
1910,102,0.34157,0.29175,0.5,38,11,33,107,2.77,FALSE
1910,103,0.35061,0.29831,0.5,27,8,23,74,2.71,FALSE
1910,104,0.35971,0.30488,0.5,19,6,16,51,2.65,FALSE
1910,105,0.36887,0.31143,0.5,13,4,11,34,2.6,FALSE
1910,106,0.37809,0.31798,0.5,9,3,8,23,2.54,FALSE
1910,107,0.38737,0.32451,0.5,6,2,5,16,2.5,FALSE
1910,108,0.3967,0.33104,0.5,4,1,4,10,2.46,FALSE
1910,109,0.4061,0.33756,0.5,3,1,2,7,2.43,FALSE
1910,110,0.41555,1,2.41,2,2,4,4,2.41,TRUE
1915,0,0.17557,0.1565,0.31,100000,15650,89137,3979695,39.8,FALSE
1915,1,0.07866,0.07568,0.5,84350,6384,81158,3890558,46.12,FALSE
1915,2,0.04193,0.04107,0.5,77966,3202,76365,3809400,48.86,FALSE
1915,3,0.02461,0.02431,0.5,74764,1818,73856,3733034,49.93,FALSE
1915,4,0.01712,0.01697,0.5,72947,1238,72328,3659179,50.16,FALSE
1915,5,0.01228,0.0122,0.5,71709,875,71271,3586851,50.02,FALSE
1915,6,0.01019,0.01013,0.5,70834,718,70475,3515579,49.63,FALSE
1915,7,0.0071,0.00708,0.5,70116,496,69868,3445105,49.13,FALSE
1915,8,0.00568,0.00567,0.5,69620,394,69423,3375237,48.48,FALSE
1915,9,0.00485,0.00484,0.5,69225,335,69058,3305814,47.75,FALSE
1915,10,0.00463,0.00462,0.5,68890,318,68731,3236756,46.98,FALSE
1915,11,0.00409,0.00408,0.5,68572,280,68432,3168025,46.2,FALSE
1915,12,0.00442,0.00441,0.5,68292,301,68142,3099593,45.39,FALSE
1915,13,0.0042,0.00419,0.5,67991,285,67849,3031451,44.59,FALSE
1915,14,0.00517,0.00516,0.5,67706,349,67532,2963603,43.77,FALSE
1915,15,0.00553,0.00552,0.5,67357,372,67171,2896071,43,FALSE
1915,16,0.00622,0.0062,0.5,66985,415,66777,2828900,42.23,FALSE
1915,17,0.00744,0.00741,0.5,66570,493,66323,2762123,41.49,FALSE
1915,18,0.00901,0.00897,0.5,66077,593,65780,2695800,40.8,FALSE
1915,19,0.00798,0.00795,0.5,65484,521,65223,2630020,40.16,FALSE
1915,20,0.00895,0.00891,0.5,64963,579,64674,2564796,39.48,FALSE
1915,21,0.00809,0.00806,0.5,64384,519,64125,2500123,38.83,FALSE
1915,22,0.01076,0.01071,0.5,63865,684,63523,2435998,38.14,FALSE
1915,23,0.01027,0.01022,0.5,63181,646,62859,2372475,37.55,FALSE
1915,24,0.0106,0.01054,0.5,62536,659,62206,2309616,36.93,FALSE
1915,25,0.01079,0.01073,0.5,61877,664,61545,2247410,36.32,FALSE
1915,26,0.01103,0.01097,0.5,61213,672,60877,2185865,35.71,FALSE
1915,27,0.01059,0.01053,0.5,60541,638,60222,2124988,35.1,FALSE
1915,28,0.01224,0.01217,0.5,59904,729,59539,2064765,34.47,FALSE
1915,29,0.00935,0.0093,0.5,59175,550,58900,2005226,33.89,FALSE
1915,30,0.01481,0.0147,0.5,58624,862,58193,1946327,33.2,FALSE
1915,31,0.00771,0.00768,0.5,57762,444,57541,1888133,32.69,FALSE
1915,32,0.01238,0.0123,0.5,57319,705,56966,1830593,31.94,FALSE
1915,33,0.01151,0.01144,0.5,56613,648,56290,1773627,31.33,FALSE
1915,34,0.01111,0.01105,0.5,55966,618,55656,1717337,30.69,FALSE
1915,35,0.01194,0.01187,0.5,55347,657,55019,1661681,30.02,FALSE
1915,36,0.01173,0.01167,0.5,54690,638,54371,1606662,29.38,FALSE
1915,37,0.00923,0.00918,0.5,54052,496,53804,1552291,28.72,FALSE
1915,38,0.01251,0.01243,0.5,53556,666,53223,1498487,27.98,FALSE
1915,39,0.00894,0.0089,0.5,52890,471,52655,1445264,27.33,FALSE
1915,40,0.01957,0.01939,0.5,52419,1016,51911,1392610,26.57,FALSE
1915,41,0.00783,0.0078,0.5,51403,401,51203,1340698,26.08,FALSE
1915,42,0.01423,0.01413,0.5,51002,721,50642,1289496,25.28,FALSE
1915,43,0.01032,0.01027,0.5,50281,516,50023,1238854,24.64,FALSE
1915,44,0.01223,0.01215,0.5,49765,605,49463,1188831,23.89,FALSE
1915,45,0.01517,0.01506,0.5,49160,740,48790,1139368,23.18,FALSE
1915,46,0.01248,0.01241,0.5,48420,601,48120,1090578,22.52,FALSE
1915,47,0.01072,0.01067,0.5,47819,510,47564,1042458,21.8,FALSE
1915,48,0.01547,0.01535,0.5,47309,726,46946,994894,21.03,FALSE
1915,49,0.01131,0.01124,0.5,46583,524,46321,947947,20.35,FALSE
1915,50,0.02785,0.02747,0.5,46060,1265,45427,901626,19.58,FALSE
1915,51,0.01115,0.01109,0.5,44795,497,44546,856199,19.11,FALSE
1915,52,0.01986,0.01967,0.5,44298,871,43862,811653,18.32,FALSE
1915,53,0.01549,0.01537,0.5,43426,668,43093,767791,17.68,FALSE
1915,54,0.01918,0.01899,0.5,42759,812,42353,724698,16.95,FALSE
1915,55,0.0208,0.02059,0.5,41947,864,41515,682345,16.27,FALSE
1915,56,0.02219,0.02195,0.5,41083,902,40632,640830,15.6,FALSE
1915,57,0.01791,0.01775,0.5,40181,713,39825,600198,14.94,FALSE
1915,58,0.0261,0.02577,0.5,39468,1017,38960,560374,14.2,FALSE
1915,59,0.02026,0.02005,0.5,38451,771,38066,521414,13.56,FALSE
1915,60,0.06092,0.05912,0.5,37680,2227,36566,483348,12.83,FALSE
1915,61,0.0225,0.02225,0.5,35453,789,35058,446782,12.6,FALSE
1915,62,0.04045,0.03965,0.5,34664,1374,33976,411724,11.88,FALSE
1915,63,0.03686,0.03619,0.5,33289,1205,32687,377748,11.35,FALSE
1915,64,0.04429,0.04333,0.5,32084,1390,31389,345061,10.75,FALSE
1915,65,0.05189,0.05058,0.5,30694,1553,29918,313671,10.22,FALSE
1915,66,0.05026,0.04903,0.5,29142,1429,28427,283753,9.74,FALSE
1915,67,0.04646,0.04541,0.5,27713,1258,27084,255326,9.21,FALSE
1915,68,0.06187,0.06002,0.5,26454,1588,25661,228243,8.63,FALSE
1915,69,0.04354,0.04261,0.5,24867,1060,24337,202582,8.15,FALSE
1915,70,0.15702,0.14559,0.5,23807,3466,22074,178245,7.49,FALSE
1915,71,0.05404,0.05261,0.5,20341,1070,19806,156171,7.68,FALSE
1915,72,0.1055,0.10021,0.5,19271,1931,18305,136365,7.08,FALSE
1915,73,0.0898,0.08594,0.5,17340,1490,16595,118060,6.81,FALSE
1915,74,0.1099,0.10417,0.5,15850,1651,15024,101465,6.4,FALSE
1915,75,0.13719,0.12838,0.5,14198,1823,13287,86441,6.09,FALSE
1915,76,0.12942,0.12155,0.5,12376,1504,11623,73154,5.91,FALSE
1915,77,0.12267,0.11558,0.5,10871,1257,10243,61531,5.66,FALSE
1915,78,0.18101,0.16598,0.5,9615,1596,8817,51288,5.33,FALSE
1915,79,0.12103,0.11413,0.5,8019,915,7561,42471,5.3,FALSE
1915,80,0.27097,0.23863,0.5,7104,1695,6256,34910,4.91,FALSE
1915,81,0.09187,0.08784,0.5,5408,475,5171,28654,5.3,FALSE
1915,82,0.17332,0.1595,0.5,4933,787,4540,23483,4.76,FALSE
1915,83,0.13612,0.12745,0.5,4147,528,3882,18943,4.57,FALSE
1915,84,0.21904,0.19742,0.5,3618,714,3261,15060,4.16,FALSE
1915,85,0.23666,0.21162,0.5,2904,614,2597,11799,4.06,FALSE
1915,86,0.22773,0.20445,0.5,2289,468,2055,9203,4.02,FALSE
1915,87,0.20328,0.18453,0.5,1821,336,1653,7148,3.92,FALSE
1915,88,0.26136,0.23115,0.5,1485,343,1314,5494,3.7,FALSE
1915,89,0.18865,0.17239,0.5,1142,197,1043,4181,3.66,FALSE
1915,90,0.45625,0.3715,0.5,945,351,769,3137,3.32,FALSE
1915,91,0.15687,0.14546,0.5,594,86,551,2368,3.99,FALSE
1915,92,0.25598,0.22693,0.5,508,115,450,1817,3.58,FALSE
1915,93,0.22575,0.20285,0.5,392,80,353,1367,3.48,FALSE
1915,94,0.26788,0.23624,0.5,313,74,276,1015,3.24,FALSE
1915,95,0.3005,0.26125,0.5,239,62,208,739,3.09,FALSE
1915,96,0.30993,0.26835,0.5,176,47,153,531,3.01,FALSE
1915,97,0.31946,0.27546,0.5,129,36,111,378,2.93,FALSE
1915,98,0.32907,0.28258,0.5,94,26,80,267,2.85,FALSE
1915,99,0.33876,0.28969,0.5,67,19,57,187,2.78,FALSE
1915,100,0.34853,0.2968,0.5,48,14,41,129,2.71,FALSE
1915,101,0.35836,0.30391,0.5,34,10,28,89,2.65,FALSE
1915,102,0.36826,0.311,0.5,23,7,20,60,2.58,FALSE
1915,103,0.37822,0.31807,0.5,16,5,14,41,2.52,FALSE
1915,104,0.38824,0.32512,0.5,11,4,9,27,2.46,FALSE
1915,105,0.39831,0.33216,0.5,7,2,6,18,2.41,FALSE
1915,106,0.40843,0.33917,0.5,5,2,4,12,2.36,FALSE
1915,107,0.4186,0.34615,0.5,3,1,3,8,2.31,FALSE
1915,108,0.42882,0.35311,0.5,2,1,2,5,2.28,FALSE
1915,109,0.43909,0.36004,0.5,1,0,1,3,2.24,FALSE
1915,110,0.44939,1,2.23,1,1,2,2,2.23,TRUE
1920,0,0.1708,0.1527,0.31,100000,15270,89401,4348338,43.48,FALSE
1920,1,0.07281,0.07026,0.5,84730,5953,81754,4258937,50.26,FALSE
1920,2,0.03833,0.0376,0.5,78777,2962,77296,4177183,53.03,FALSE
1920,3,0.02127,0.02105,0.5,75815,1596,75017,4099887,54.08,FALSE
1920,4,0.01423,0.01413,0.5,74219,1049,73695,4024870,54.23,FALSE
1920,5,0.00932,0.00927,0.5,73171,679,72831,3951175,54,FALSE
1920,6,0.00775,0.00772,0.5,72492,560,72212,3878343,53.5,FALSE
1920,7,0.00521,0.0052,0.5,71932,374,71745,3806131,52.91,FALSE
1920,8,0.00424,0.00423,0.5,71558,302,71407,3734386,52.19,FALSE
1920,9,0.00367,0.00366,0.5,71256,261,71125,3662979,51.41,FALSE
1920,10,0.00347,0.00347,0.5,70995,246,70872,3591853,50.59,FALSE
1920,11,0.00322,0.00322,0.5,70749,228,70635,3520981,49.77,FALSE
1920,12,0.00334,0.00334,0.5,70521,235,70404,3450346,48.93,FALSE
1920,13,0.0033,0.0033,0.5,70286,232,70170,3379943,48.09,FALSE
1920,14,0.00391,0.0039,0.5,70054,273,69918,3309773,47.25,FALSE
1920,15,0.00408,0.00407,0.5,69781,284,69639,3239855,46.43,FALSE
1920,16,0.00456,0.00455,0.5,69497,316,69339,3170216,45.62,FALSE
1920,17,0.00547,0.00545,0.5,69181,377,68992,3100877,44.82,FALSE
1920,18,0.00647,0.00645,0.5,68803,444,68581,3031886,44.07,FALSE
1920,19,0.00606,0.00604,0.5,68359,413,68153,2963304,43.35,FALSE
1920,20,0.00664,0.00662,0.5,67946,450,67722,2895151,42.61,FALSE
1920,21,0.00608,0.00606,0.5,67497,409,67292,2827430,41.89,FALSE
1920,22,0.0078,0.00776,0.5,67088,521,66827,2760138,41.14,FALSE
