year,age,race,d,e,m,type
2010,58,w,NA,NA,12.286445352951523,m_interp
2010,59,w,NA,NA,11.196563647595696,m_interp
2010,60,w,NA,NA,10.154869091562288,m_interp
2010,61,w,NA,NA,9.172790014174378,m_interp
2010,62,w,NA,NA,8.264095260153109,m_interp
2010,63,w,NA,NA,7.440511248705769,m_interp
2010,64,w,NA,NA,6.707717707305589,m_interp
2010,65,w,NA,NA,6.066835927121212,m_interp
2010,66,w,NA,NA,5.515768892063945,m_interp
2010,67,w,NA,NA,5.048495076756305,m_interp
2010,68,w,NA,NA,4.657181035995448,m_interp
2010,69,w,NA,NA,4.33488257258675,m_interp
2010,70,w,NA,NA,4.07579483494014,m_interp
2010,71,w,NA,NA,3.8752913917273446,m_interp
2010,72,w,NA,NA,3.7272933017813967,m_interp
2010,73,w,NA,NA,3.6244065534368177,m_interp
2010,74,w,NA,NA,3.5609880295798715,m_interp
2010,75,w,NA,NA,3.532893330914382,m_interp
2010,76,w,NA,NA,3.5371305380530873,m_interp
2010,77,w,NA,NA,3.570756208778211,m_interp
2010,78,w,NA,NA,3.6301826377345847,m_interp
2010,79,w,NA,NA,3.712049777340183,m_interp
2010,80,w,NA,NA,3.813063393418124,m_interp
2010,81,w,NA,NA,3.9297754610134086,m_interp
2010,82,w,NA,NA,4.0591568725293,m_interp
2010,83,w,NA,NA,4.199322010610827,m_interp
2010,84,w,NA,NA,4.34827493280284,m_interp
2010,85,w,NA,NA,4.503690316240969,m_interp
2011,0,w,NA,NA,0.03885664338155415,m_interp
2011,1,w,NA,NA,0.043612361719255255,m_interp
2011,2,w,NA,NA,0.04926967574963889,m_interp
2011,3,w,NA,NA,0.05623511173918522,m_interp
2011,4,w,NA,NA,0.06509163270836986,m_interp
2011,5,w,NA,NA,0.07670119271766204,m_interp
2011,6,w,NA,NA,0.09243478974534693,m_interp
2011,7,w,NA,NA,0.11449613287297183,m_interp
2011,8,w,NA,NA,0.1464991907178086,m_interp
2011,9,w,NA,NA,0.194596804554805,m_interp
2011,10,w,NA,NA,0.26955429152594157,m_interp
2011,11,w,NA,NA,0.38876609020465885,m_interp
2011,12,w,NA,NA,0.5805078337752989,m_interp
2011,13,w,NA,NA,0.8923148414699338,m_interp
2011,14,w,NA,NA,1.4038839674649655,m_interp
2011,15,w,NA,NA,2.2470301903083065,m_interp
2011,16,w,NA,NA,3.613541588582388,m_interp
2011,17,w,NA,NA,5.733845719078703,m_interp
2011,18,w,NA,NA,8.814694456375687,m_interp
2011,19,w,NA,NA,12.890695653071775,m_interp
2011,20,w,NA,NA,17.61597629854604,m_interp
2011,21,w,NA,NA,22.390499651579468,m_interp
2011,22,w,NA,NA,26.743695511650344,m_interp
2011,23,w,NA,NA,30.353413385638838,m_interp
2011,24,w,NA,NA,33.10168151172707,m_interp
2011,25,w,NA,NA,35.07142956823692,m_interp
2011,26,w,NA,NA,36.39751281864454,m_interp
2011,27,w,NA,NA,37.145357954089796,m_interp
2011,28,w,NA,NA,37.41120693129267,m_interp
2011,29,w,NA,NA,37.31753528466026,m_interp
2011,30,w,NA,NA,36.9984801745816,m_interp
2011,31,w,NA,NA,36.548119571250865,m_interp
2011,32,w,NA,NA,35.97868939810546,m_interp
2011,33,w,NA,NA,35.29419161597462,m_interp
2011,34,w,NA,NA,34.49984831161546,m_interp
2011,35,w,NA,NA,33.60206886542732,m_interp
2011,36,w,NA,NA,32.62143776451123,m_interp
2011,37,w,NA,NA,31.610433627585383,m_interp
2011,38,w,NA,NA,30.62112991299854,m_interp
2011,39,w,NA,NA,29.69945658289055,m_interp
2011,40,w,NA,NA,28.885868484263042,m_interp
2011,41,w,NA,NA,28.201084669197588,m_interp
2011,42,w,NA,NA,27.612093444716894,m_interp
2011,43,w,NA,NA,27.07811207334658,m_interp
2011,44,w,NA,NA,26.561667698594032,m_interp
2011,45,w,NA,NA,26.028107600599718,m_interp
2011,46,w,NA,NA,25.448029748663625,m_interp
2011,47,w,NA,NA,24.806048984962704,m_interp
2011,48,w,NA,NA,24.092209392780507,m_interp
2011,49,w,NA,NA,23.29887773526143,m_interp
2011,50,w,NA,NA,22.421076418110342,m_interp
2011,51,w,NA,NA,21.45757336989503,m_interp
2011,52,w,NA,NA,20.414895514702053,m_interp
2011,53,w,NA,NA,19.303443270305063,m_interp
2011,54,w,NA,NA,18.135194529014846,m_interp
2011,55,w,NA,NA,16.92342308549308,m_interp
2011,56,w,NA,NA,15.683329385104171,m_interp
2011,57,w,NA,NA,14.438122735302167,m_interp
2011,58,w,NA,NA,13.211856879497919,m_interp
2011,59,w,NA,NA,12.024219609593132,m_interp
2011,60,w,NA,NA,10.890531843765322,m_interp
2011,61,w,NA,NA,9.822559058642922,m_interp
2011,62,w,NA,NA,8.83438747096344,m_interp
2011,63,w,NA,NA,7.937897895294895,m_interp
2011,64,w,NA,NA,7.138661330364318,m_interp
2011,65,w,NA,NA,6.437469578282563,m_interp
2011,66,w,NA,NA,5.831724650088746,m_interp
2011,67,w,NA,NA,5.314950371335748,m_interp
2011,68,w,NA,NA,4.878866898524005,m_interp
2011,69,w,NA,NA,4.515945622455713,m_interp
2011,70,w,NA,NA,4.219692836306004,m_interp
2011,71,w,NA,NA,3.984718600568843,m_interp
2011,72,w,NA,NA,3.8043698361943683,m_interp
2011,73,w,NA,NA,3.670956716758492,m_interp
2011,74,w,NA,NA,3.5785900659399843,m_interp
2011,75,w,NA,NA,3.5229419421901667,m_interp
2011,76,w,NA,NA,3.500919002287326,m_interp
2011,77,w,NA,NA,3.5093822052984045,m_interp
2011,78,w,NA,NA,3.544400489192845,m_interp
2011,79,w,NA,NA,3.6024164457292054,m_interp
2011,80,w,NA,NA,3.6800994486328498,m_interp
2011,81,w,NA,NA,3.774120297429974,m_interp
2011,82,w,NA,NA,3.8815348598489967,m_interp
2011,83,w,NA,NA,4.000276828917597,m_interp
2011,84,w,NA,NA,4.1281659059814375,m_interp
2011,85,w,NA,NA,4.262717147830985,m_interp
2012,0,w,NA,NA,0.037287103228209946,m_interp
2012,1,w,NA,NA,0.042242859915011026,m_interp
2012,2,w,NA,NA,0.048151532625121785,m_interp
2012,3,w,NA,NA,0.05542105451299994,m_interp
2012,4,w,NA,NA,0.06463876606674077,m_interp
2012,5,w,NA,NA,0.07667393035242777,m_interp
2012,6,w,NA,NA,0.09290608170522006,m_interp
2012,7,w,NA,NA,0.11554568945565254,m_interp
2012,8,w,NA,NA,0.14820039038668134,m_interp
2012,9,w,NA,NA,0.1969716628575891,m_interp
2012,10,w,NA,NA,0.2724538680606355,m_interp
2012,11,w,NA,NA,0.3917069233572434,m_interp
2012,12,w,NA,NA,0.5823882730737895,m_interp
2012,13,w,NA,NA,0.8908825188055082,m_interp
2012,14,w,NA,NA,1.394948044947638,m_interp
2012,15,w,NA,NA,2.223546196362543,m_interp
2012,16,w,NA,NA,3.565337189156962,m_interp
2012,17,w,NA,NA,5.650351664876166,m_interp
2012,18,w,NA,NA,8.694433252536026,m_interp
2012,19,w,NA,NA,12.7605243948101,m_interp
2012,20,w,NA,NA,17.5554163251251,m_interp
2012,21,w,NA,NA,22.528142466139588,m_interp
2012,22,w,NA,NA,27.215928368136986,m_interp
2012,23,w,NA,NA,31.26447812521627,m_interp
2012,24,w,NA,NA,34.49500546394108,m_interp
2012,25,w,NA,NA,36.92042034742264,m_interp
2012,26,w,NA,NA,38.63052131980045,m_interp
2012,27,w,NA,NA,39.686496562544725,m_interp
2012,28,w,NA,NA,40.195769825595335,m_interp
2012,29,w,NA,NA,40.3014312213768,m_interp
2012,30,w,NA,NA,40.16383948514496,m_interp
2012,31,w,NA,NA,39.89220434562075,m_interp
2012,32,w,NA,NA,39.48754959946895,m_interp
2012,33,w,NA,NA,38.94010587415159,m_interp
2012,34,w,NA,NA,38.24232806151521,m_interp
2012,35,w,NA,NA,37.389332759489854,m_interp
2012,36,w,NA,NA,36.39751264717736,m_interp
2012,37,w,NA,NA,35.329890805886784,m_interp
2012,38,w,NA,NA,34.25109697542955,m_interp
2012,39,w,NA,NA,33.21874938443085,m_interp
2012,40,w,NA,NA,32.283725766959854,m_interp
2012,41,w,NA,NA,31.47404156339312,m_interp
2012,42,w,NA,NA,30.757203967820153,m_interp
2012,43,w,NA,NA,30.09173678701167,m_interp
2012,44,w,NA,NA,29.439762885189786,m_interp
2012,45,w,NA,NA,28.766604442131186,m_interp
2012,46,w,NA,NA,28.043226910582238,m_interp
2012,47,w,NA,NA,27.254832412453553,m_interp
2012,48,w,NA,NA,26.3922571784361,m_interp
2012,49,w,NA,NA,25.4488634029377,m_interp
2012,50,w,NA,NA,24.420830714023918,m_interp
2012,51,w,NA,NA,23.308220509553138,m_interp
2012,52,w,NA,NA,22.119037763644393,m_interp
2012,53,w,NA,NA,20.86510789271825,m_interp
2012,54,w,NA,NA,19.559659084198362,m_interp
2012,55,w,NA,NA,18.217010869807233,m_interp
2012,56,w,NA,NA,16.853180857721963,m_interp
2012,57,w,NA,NA,15.491913376306789,m_interp
2012,58,w,NA,NA,14.157521463986747,m_interp
2012,59,w,NA,NA,12.869743206747373,m_interp
2012,60,w,NA,NA,11.64379395342435,m_interp
2012,61,w,NA,NA,10.49121242933444,m_interp
2012,62,w,NA,NA,9.425686824715378,m_interp
2012,63,w,NA,NA,8.458597566305361,m_interp
2012,64,w,NA,NA,7.594990412022231,m_interp
2012,65,w,NA,NA,6.835103325765287,m_interp
2012,66,w,NA,NA,6.175755616281143,m_interp
2012,67,w,NA,NA,5.61004369061346,m_interp
2012,68,w,NA,NA,5.12931861166281,m_interp
2012,69,w,NA,NA,4.725552249963975,m_interp
2012,70,w,NA,NA,4.391643632825279,m_interp
2012,71,w,NA,NA,4.1215131764056325,m_interp
2012,72,w,NA,NA,3.9080312635591743,m_interp
2012,73,w,NA,NA,3.7433045122617745,m_interp
2012,74,w,NA,NA,3.621230893340209,m_interp
2012,75,w,NA,NA,3.537279239635702,m_interp
2012,76,w,NA,NA,3.4881875046126107,m_interp
2012,77,w,NA,NA,3.470565510169361,m_interp
2012,78,w,NA,NA,3.480141048192267,m_interp
2012,79,w,NA,NA,3.513156760745207,m_interp
2012,80,w,NA,NA,3.566237016956309,m_interp
2012,81,w,NA,NA,3.6361614142520575,m_interp
2012,82,w,NA,NA,3.720061191701314,m_interp
2012,83,w,NA,NA,3.8156884670045246,m_interp
2012,84,w,NA,NA,3.920700629501775,m_interp
2012,85,w,NA,NA,4.032500726325309,m_interp
2013,0,w,NA,NA,0.0356868949295532,m_interp
2013,1,w,NA,NA,0.04084186528196127,m_interp
2013,2,w,NA,NA,0.047015214999774575,m_interp
2013,3,w,NA,NA,0.05462119920437503,m_interp
2013,4,w,NA,NA,0.06425809940547986,m_interp
2013,5,w,NA,NA,0.0768117817222861,m_interp
2013,6,w,NA,NA,0.09368289325889877,m_interp
2013,7,w,NA,NA,0.11710727613783074,m_interp
2013,8,w,NA,NA,0.1507157182975312,m_interp
2013,9,w,NA,NA,0.20060615474031174,m_interp
2013,10,w,NA,NA,0.2772817845503705,m_interp
2013,11,w,NA,NA,0.3976039153863659,m_interp
2013,12,w,NA,NA,0.5888383154655148,m_interp
2013,13,w,NA,NA,0.8965889850518834,m_interp
2013,14,w,NA,NA,1.3972640844037427,m_interp
2013,15,w,NA,NA,2.2178628695083726,m_interp
2013,16,w,NA,NA,3.5452112974255754,m_interp
2013,17,w,NA,NA,5.610748097436245,m_interp
2013,18,w,NA,NA,8.641857066351434,m_interp
2013,19,w,NA,NA,12.733198185141308,m_interp
2013,20,w,NA,NA,17.648977114103864,m_interp
2013,21,w,NA,NA,22.89282324949111,m_interp
2013,22,w,NA,NA,28.0133006325446,m_interp
2013,23,w,NA,NA,32.622254948455286,m_interp
2013,24,w,NA,NA,36.471035862682044,m_interp
2013,25,w,NA,NA,39.48694699707397,m_interp
2013,26,w,NA,NA,41.70007775629191,m_interp
2013,27,w,NA,NA,43.161420876027094,m_interp
2013,28,w,NA,NA,43.989217529608084,m_interp
2013,29,w,NA,NA,44.351105599833474,m_interp
2013,30,w,NA,NA,44.440655070511696,m_interp
2013,31,w,NA,NA,44.387296120761455,m_interp
2013,32,w,NA,NA,44.178842915700095,m_interp
2013,33,w,NA,NA,43.78855819026193,m_interp
2013,34,w,NA,NA,43.19275140019076,m_interp
2013,35,w,NA,NA,42.37198884325874,m_interp
2013,36,w,NA,NA,41.337110411904526,m_interp
2013,37,w,NA,NA,40.16455375292559,m_interp
2013,38,w,NA,NA,38.93518467881773,m_interp
2013,39,w,NA,NA,37.72184181451989,m_interp
2013,40,w,NA,NA,36.58893500277219,m_interp
2013,41,w,NA,NA,35.5742215717766,m_interp
2013,42,w,NA,NA,34.647515583990995,m_interp
2013,43,w,NA,NA,33.768361759209895,m_interp
2013,44,w,NA,NA,32.900252311439004,m_interp
2013,45,w,NA,NA,32.01031538723442,m_interp
2013,46,w,NA,NA,31.071505001114247,m_interp
2013,47,w,NA,NA,30.070158696569333,m_interp
2013,48,w,NA,NA,28.998143102336748,m_interp
2013,49,w,NA,NA,27.850028482168256,m_interp
2013,50,w,NA,NA,26.62330902792249,m_interp
2013,51,w,NA,NA,25.319421543476473,m_interp
2013,52,w,NA,NA,23.947855732184777,m_interp
2013,53,w,NA,NA,22.521736413920827,m_interp
2013,54,w,NA,NA,21.05527171177461,m_interp
2013,55,w,NA,NA,19.56342664166821,m_interp
2013,56,w,NA,NA,18.062516351910396,m_interp
2013,57,w,NA,NA,16.576140156763564,m_interp
2013,58,w,NA,NA,15.128126354903545,m_interp
2013,59,w,NA,NA,13.737542310149323,m_interp
2013,60,w,NA,NA,12.418830517391479,m_interp
2013,61,w,NA,NA,11.182690657105644,m_interp
2013,62,w,NA,NA,10.041687599633171,m_interp
2013,63,w,NA,NA,9.006052107734185,m_interp
2013,64,w,NA,NA,8.079888106569678,m_interp
2013,65,w,NA,NA,7.262650869364186,m_interp
2013,66,w,NA,NA,6.5504887492173935,m_interp
2013,67,w,NA,NA,5.936089664373636,m_interp
2013,68,w,NA,NA,5.410508738352553,m_interp
2013,69,w,NA,NA,4.9653065232993425,m_interp
2013,70,w,NA,NA,4.592865667539845,m_interp
2013,71,w,NA,NA,4.286505011391026,m_interp
2013,72,w,NA,NA,4.038727831600954,m_interp
2013,73,w,NA,NA,3.8415383428864267,m_interp
2013,74,w,NA,NA,3.6886682465094007,m_interp
2013,75,w,NA,NA,3.5753813295350163,m_interp
2013,76,w,NA,NA,3.498202166214934,m_interp
2013,77,w,NA,NA,3.453455469437442,m_interp
2013,78,w,NA,NA,3.4365415405682467,m_interp
2013,79,w,NA,NA,3.4435049392900408,m_interp
2013,80,w,NA,NA,3.470913497459111,m_interp
2013,81,w,NA,NA,3.5156338309116215,m_interp
2013,82,w,NA,NA,3.5748491847801125,m_interp
2013,83,w,NA,NA,3.6461243571050055,m_interp
2013,84,w,NA,NA,3.7269693208220414,m_interp
2013,85,w,NA,NA,3.8147112757170936,m_interp
2014,0,w,NA,NA,0.03407759258495796,m_interp
2014,1,w,NA,NA,0.039428222902758,m_interp
2014,2,w,NA,NA,0.04587695777859721,m_interp
2014,3,w,NA,NA,0.05385045636958524,m_interp
2014,4,w,NA,NA,0.06396608826127305,m_interp
2014,5,w,NA,NA,0.07713779969019985,m_interp
2014,6,w,NA,NA,0.09480294157632063,m_interp
2014,7,w,NA,NA,0.1192455484469104,m_interp
2014,8,w,NA,NA,0.15415522369565698,m_interp
2014,9,w,NA,NA,0.2056837283987666,m_interp
2014,10,w,NA,NA,0.28433812964141403,m_interp
2014,11,w,NA,NA,0.4069387314783397,m_interp
2014,12,w,NA,NA,0.6006152159219016,m_interp
2014,13,w,NA,NA,0.910597246003487,m_interp
2014,14,w,NA,NA,1.4125647137562054,m_interp
2014,15,w,NA,NA,2.2324472766351593,m_interp
2014,16,w,NA,NA,3.5564535558284063,m_interp
2014,17,w,NA,NA,5.619016945326813,m_interp
2014,18,w,NA,NA,8.661090521350339,m_interp
2014,19,w,NA,NA,12.811961207708137,m_interp
2014,20,w,NA,NA,17.898158633693964,m_interp
2014,21,w,NA,NA,23.4854081483125,m_interp
2014,22,w,NA,NA,29.141102581802343,m_interp
2014,23,w,NA,NA,34.44609023176839,m_interp
2014,24,w,NA,NA,39.075807082666174,m_interp
2014,25,w,NA,NA,42.85594354803119,m_interp
2014,26,w,NA,NA,45.73814288865797,m_interp
2014,27,w,NA,NA,47.75165984573023,m_interp
2014,28,w,NA,NA,49.02012494111547,m_interp
2014,29,w,NA,NA,49.73588707237251,m_interp
2014,30,w,NA,NA,50.13043780617595,m_interp
2014,31,w,NA,NA,50.357776834789036,m_interp
2014,32,w,NA,NA,50.390819783335445,m_interp
2014,33,w,NA,NA,50.183095548293366,m_interp
2014,34,w,NA,NA,49.691939160866745,m_interp
2014,35,w,NA,NA,48.88086823732359,m_interp
2014,36,w,NA,NA,47.754849029924145,m_interp
2014,37,w,NA,NA,46.40788514203874,m_interp
2014,38,w,NA,NA,44.942147819421564,m_interp
2014,39,w,NA,NA,43.45058462121151,m_interp
2014,40,w,NA,NA,42.01546395413892,m_interp
2014,41,w,NA,NA,40.68774829345597,m_interp
2014,42,w,NA,NA,39.44219245715578,m_interp
2014,43,w,NA,NA,38.24179086219413,m_interp
2014,44,w,NA,NA,37.05374104371869,m_interp
2014,45,w,NA,NA,35.849198562228985,m_interp
2014,46,w,NA,NA,34.6049128482553,m_interp
2014,47,w,NA,NA,33.308846296515355,m_interp
2014,48,w,NA,NA,31.95399738366112,m_interp
2014,49,w,NA,NA,30.53618860961558,m_interp
2014,50,w,NA,NA,29.054188374910005,m_interp
2014,51,w,NA,NA,27.510656352993188,m_interp
2014,52,w,NA,NA,25.916251043929794,m_interp
2014,53,w,NA,NA,24.284932608104413,m_interp
2014,54,w,NA,NA,22.631309125475493,m_interp
2014,55,w,NA,NA,20.970319733525006,m_interp
2014,56,w,NA,NA,19.317830381727727,m_interp
2014,57,w,NA,NA,17.696429273814584,m_interp
2014,58,w,NA,NA,16.12857848457509,m_interp
2014,59,w,NA,NA,14.631862463947222,m_interp
2014,60,w,NA,NA,13.21922881066473,m_interp
2014,61,w,NA,NA,11.899901293502868,m_interp
2014,62,w,NA,NA,10.684624180719796,m_interp
2014,63,w,NA,NA,9.581868912203312,m_interp
2014,64,w,NA,NA,8.594398613042495,m_interp
2014,65,w,NA,NA,7.7206571105104995,m_interp
2014,66,w,NA,NA,6.9560226381660435,m_interp
2014,67,w,NA,NA,6.292778966283682,m_interp
2014,68,w,NA,NA,5.721747051081495,m_interp
2014,69,w,NA,NA,5.234157952816053,m_interp
2014,70,w,NA,NA,4.821967663275704,m_interp
2014,71,w,NA,NA,4.477985427081791,m_interp
2014,72,w,NA,NA,4.19445846228877,m_interp
2014,73,w,NA,NA,3.9633900872635954,m_interp
2014,74,w,NA,NA,3.7783997486145617,m_interp
2014,75,w,NA,NA,3.6345581157249534,m_interp
2014,76,w,NA,NA,3.5281515941887815,m_interp
2014,77,w,NA,NA,3.4552051383005473,m_interp
2014,78,w,NA,NA,3.410814792476475,m_interp
2014,79,w,NA,NA,3.3908333029027657,m_interp
2014,80,w,NA,NA,3.391759445103204,m_interp
2014,81,w,NA,NA,3.410517473725615,m_interp
2014,82,w,NA,NA,3.444310721526923,m_interp
2014,83,w,NA,NA,3.4905094553396627,m_interp
2014,84,w,NA,NA,3.546486120144957,m_interp
2014,85,w,NA,NA,3.6095175725438935,m_interp
2015,0,w,NA,NA,0.03247822986307309,m_interp
2015,1,w,NA,NA,0.038018856321542845,m_interp
2015,2,w,NA,NA,0.044751607568738104,m_interp
2015,3,w,NA,NA,0.053122896337675245,m_interp
2015,4,w,NA,NA,0.06377918709720944,m_interp
2015,5,w,NA,NA,0.07767669502421966,m_interp
2015,6,w,NA,NA,0.09630893979616642,m_interp
2015,7,w,NA,NA,0.12203645928179692,m_interp
2015,8,w,NA,NA,0.1586513828987398,m_interp
2015,9,w,NA,NA,0.2124288631550787,m_interp
2015,10,w,NA,NA,0.2939937028270932,m_interp
2015,11,w,NA,NA,0.420309113685063,m_interp
2015,12,w,NA,NA,0.6186590251823615,m_interp
2015,13,w,NA,NA,0.9343478005753065,m_interp
2015,14,w,NA,NA,1.4429901045880313,m_interp
2015,15,w,NA,NA,2.2703479543041816,m_interp
2015,16,w,NA,NA,3.603173694054155,m_interp
2015,17,w,NA,NA,5.680318026271152,m_interp
2015,18,w,NA,NA,8.758015005606133,m_interp
2015,19,w,NA,NA,13.002749670956202,m_interp
2015,20,w,NA,NA,18.30855156780529,m_interp
2015,21,w,NA,NA,24.312749070124973,m_interp
2015,22,w,NA,NA,30.613248747630475,m_interp
2015,23,w,NA,NA,36.76825956414623,m_interp
2015,24,w,NA,NA,42.37581393254843,m_interp
2015,25,w,NA,NA,47.1450372617693,m_interp
2015,26,w,NA,NA,50.92645985352139,m_interp
2015,27,w,NA,NA,53.708866860681894,m_interp
2015,28,w,NA,NA,55.60833824344427,m_interp
2015,29,w,NA,NA,56.83576312931535,m_interp
2015,30,w,NA,NA,57.660749683967914,m_interp
2015,31,w,NA,NA,58.26411517369783,m_interp
2015,32,w,NA,NA,58.60235524172637,m_interp
2015,33,w,NA,NA,58.60722906038608,m_interp
2015,34,w,NA,NA,58.21550465023612,m_interp
2015,35,w,NA,NA,57.37297788481284,m_interp
2015,36,w,NA,NA,56.080637353557854,m_interp
2015,37,w,NA,NA,54.4563038580267,m_interp
2015,38,w,NA,NA,52.630632701373166,m_interp
2015,39,w,NA,NA,50.72356496870744,m_interp
2015,40,w,NA,NA,48.84129957762949,m_interp
2015,41,w,NA,NA,47.05290417681267,m_interp
2015,42,w,NA,NA,45.341895870449335,m_interp
2015,43,w,NA,NA,43.67808347209505,m_interp
2015,44,w,NA,NA,42.03535977011397,m_interp
2015,45,w,NA,NA,40.39149227052231,m_interp
2015,46,w,NA,NA,38.72889289679848,m_interp
2015,47,w,NA,NA,37.0374013751536,m_interp
2015,48,w,NA,NA,35.31093015890809,m_interp
2015,49,w,NA,NA,33.546252835786795,m_interp
2015,50,w,NA,NA,31.743007083120794,m_interp
2015,51,w,NA,NA,29.904531141075147,m_interp
2015,52,w,NA,NA,28.041850687069118,m_interp
2015,53,w,NA,NA,26.16881987691144,m_interp
2015,54,w,NA,NA,24.2994537704161,m_interp
2015,55,w,NA,NA,22.447651410450217,m_interp
2015,56,w,NA,NA,20.627810645166846,m_interp
2015,57,w,NA,NA,18.860431658229942,m_interp
2015,58,w,NA,NA,17.16558318542139,m_interp
2015,59,w,NA,NA,15.558467207322536,m_interp
2015,60,w,NA,NA,14.049770666669096,m_interp
2015,61,w,NA,NA,12.64659593692173,m_interp
2015,62,w,NA,NA,11.357228068381525,m_interp
2015,63,w,NA,NA,10.187839907969417,m_interp
2015,64,w,NA,NA,9.139491479045397,m_interp
2015,65,w,NA,NA,8.209395965544724,m_interp
2015,66,w,NA,NA,7.392053720294244,m_interp
2015,67,w,NA,NA,6.679330852945618,m_interp
2015,68,w,NA,NA,6.061857692244631,m_interp
2015,69,w,NA,NA,5.530603035362667,m_interp
2015,70,w,NA,NA,5.07717626659007,m_interp
2015,71,w,NA,NA,4.693964515278155,m_interp
2015,72,w,NA,NA,4.373060203099611,m_interp
2015,73,w,NA,NA,4.106554668632506,m_interp
2015,74,w,NA,NA,3.8880061813103803,m_interp
2015,75,w,NA,NA,3.712309332094393,m_interp
2015,76,w,NA,NA,3.5754997140673903,m_interp
2015,77,w,NA,NA,3.4733016435062414,m_interp
2015,78,w,NA,NA,3.40053743078844,m_interp
2015,79,w,NA,NA,3.3528775819719776,m_interp
2015,80,w,NA,NA,3.3267386981487523,m_interp
2015,81,w,NA,NA,3.3190682467191293,m_interp
2015,82,w,NA,NA,3.327053547191078,m_interp
2015,83,w,NA,NA,3.3478655208427233,m_interp
2015,84,w,NA,NA,3.3787475055882106,m_interp
2015,85,w,NA,NA,3.4169443412153826,m_interp
2016,0,w,NA,NA,0.030905257757400894,m_interp
2016,1,w,NA,NA,0.03662873628038376,m_interp
2016,2,w,NA,NA,0.043652637378909634,m_interp
2016,3,w,NA,NA,0.05245184759226873,m_interp
2016,4,w,NA,NA,0.06371410801859861,m_interp
2016,5,w,NA,NA,0.0784554478936205,m_interp
2016,6,w,NA,NA,0.09825000141429738,m_interp
2016,7,w,NA,NA,0.12557035227368496,m_interp
2016,8,w,NA,NA,0.16436555724552535,m_interp
2016,9,w,NA,NA,0.22111985719717503,m_interp
2016,10,w,NA,NA,0.3067141996016852,m_interp
2016,11,w,NA,NA,0.43847256856112615,m_interp
2016,12,w,NA,NA,0.6441678630129335,m_interp
2016,13,w,NA,NA,0.9696822247992465,m_interp
2016,14,w,NA,NA,1.4912801717503636,m_interp
2016,15,w,NA,NA,2.3354739506714273,m_interp
2016,16,w,NA,NA,3.690675249806705,m_interp
2016,17,w,NA,NA,5.8014447441408,m_interp
2016,18,w,NA,NA,8.940757423155114,m_interp
2016,19,w,NA,NA,13.314614255430651,m_interp
2016,20,w,NA,NA,18.89003920320907,m_interp
2016,21,w,NA,NA,25.387482403720103,m_interp
2016,22,w,NA,NA,32.451574896803336,m_interp
2016,23,w,NA,NA,39.63304208947011,m_interp
2016,24,w,NA,NA,46.45801467475901,m_interp
2016,25,w,NA,NA,52.50796121661683,m_interp
2016,26,w,NA,NA,57.50686304713194,m_interp
2016,27,w,NA,NA,61.37525319257667,m_interp
2016,28,w,NA,NA,64.1974507221415,m_interp
2016,29,w,NA,NA,66.18581262823267,m_interp
2016,30,w,NA,NA,67.63924305411008,m_interp
2016,31,w,NA,NA,68.76256294357722,m_interp
2016,32,w,NA,NA,69.49425518521338,m_interp
2016,33,w,NA,NA,69.74378687280377,m_interp
2016,34,w,NA,NA,69.428559290494,m_interp
2016,35,w,NA,NA,68.48000480478159,m_interp
2016,36,w,NA,NA,66.90146963209763,m_interp
2016,37,w,NA,NA,64.84424937509273,m_interp
2016,38,w,NA,NA,62.477823413966696,m_interp
2016,39,w,NA,NA,59.95889375308524,m_interp
2016,40,w,NA,NA,57.426095422751615,m_interp
2016,41,w,NA,NA,54.97343916550872,m_interp
2016,42,w,NA,NA,52.59857228319922,m_interp
2016,43,w,NA,NA,50.282594198256035,m_interp
2016,44,w,NA,NA,48.00973505850372,m_interp
